time,avg_queue,total_queue,icp,sas,ev_count,ev_speed,gwsr,cvdi
1697.0,4.833333333333333,58.0,0.024166666666666666,1.0,0,0.0,1.0,89.15
1698.0,4.833333333333333,58.0,0.024166666666666666,1.0,0,0.0,1.0,89.98
1699.0,4.916666666666667,59.0,0.024583333333333332,1.0,0,0.0,1.0,91.54
1700.0,4.75,57.0,0.02375,1.0,0,0.0,1.0,93.34
1701.0,4.416666666666667,53.0,0.022083333333333333,1.0,0,0.0,1.0,91.535
1702.0,4.416666666666667,53.0,0.022083333333333333,1.0,0,0.0,1.0,89.73
1703.0,4.583333333333333,55.0,0.022916666666666665,1.0,0,0.0,1.0,87.94
1704.0,4.583333333333333,55.0,0.022916666666666665,1.0,0,0.0,1.0,85.8
1705.0,4.75,57.0,0.02375,1.0,0,0.0,1.0,85.185
1706.0,4.75,57.0,0.02375,1.0,0,0.0,1.0,85.99
1707.0,4.916666666666667,59.0,0.024583333333333332,1.0,0,0.0,1.0,86.81
1708.0,5.083333333333333,61.0,0.025416666666666667,1.0,0,0.0,1.0,87.27
1709.0,5.0,60.0,0.025,1.0,0,0.0,1.0,87.74
1710.0,4.916666666666667,59.0,0.024583333333333332,1.0,0,0.0,1.0,88.15
1711.0,4.75,57.0,0.02375,1.0,0,0.0,1.0,86.045
1712.0,4.666666666666667,56.0,0.023333333333333334,1.0,0,0.0,1.0,83.805
1713.0,4.75,57.0,0.02375,1.0,0,0.0,1.0,80.07
1714.0,4.416666666666667,53.0,0.022083333333333333,1.0,0,0.0,1.0,75.01
1715.0,4.583333333333333,55.0,0.022916666666666665,1.0,0,0.0,1.0,69.995
1716.0,4.583333333333333,55.0,0.022916666666666665,1.0,0,0.0,1.0,66.475
1717.0,5.083333333333333,61.0,0.025416666666666667,1.0,0,0.0,1.0,63.91
1718.0,4.916666666666667,59.0,0.024583333333333332,1.0,0,0.0,1.0,62.98
1719.0,5.166666666666667,62.0,0.025833333333333333,1.0,0,0.0,1.0,63.285
1720.0,5.166666666666667,62.0,0.025833333333333333,1.0,0,0.0,1.0,63.62
1721.0,5.166666666666667,62.0,0.025833333333333333,1.0,0,0.0,1.0,63.715
1722.0,5.166666666666667,62.0,0.025833333333333333,1.0,0,0.0,1.0,64.555
1723.0,5.166666666666667,62.0,0.025833333333333333,1.0,0,0.0,1.0,65.405
1724.0,5.166666666666667,62.0,0.025833333333333333,1.0,0,0.0,1.0,66.255
1725.0,5.166666666666667,62.0,0.025833333333333333,1.0,0,0.0,1.0,67.105
1726.0,5.166666666666667,62.0,0.025833333333333333,1.0,0,0.0,1.0,67.955
1727.0,5.166666666666667,62.0,0.025833333333333333,1.0,0,0.0,1.0,68.805
1728.0,5.166666666666667,62.0,0.025833333333333333,1.0,0,0.0,1.0,69.655
1729.0,5.333333333333333,64.0,0.02666666666666667,1.0,0,0.0,1.0,70.045
1730.0,5.166666666666667,62.0,0.025833333333333333,1.0,0,0.0,1.0,70.525
1731.0,5.333333333333333,64.0,0.02666666666666667,1.0,0,0.0,1.0,71.325
1732.0,5.083333333333333,61.0,0.025416666666666667,1.0,0,0.0,1.0,70.165
1733.0,5.083333333333333,61.0,0.025416666666666667,1.0,0,0.0,1.0,69.245
1734.0,5.083333333333333,61.0,0.025416666666666667,1.0,0,0.0,1.0,68.415
1735.0,5.083333333333333,61.0,0.025416666666666667,1.0,0,0.0,1.0,67.58
1736.0,5.083333333333333,61.0,0.025416666666666667,1.0,0,0.0,1.0,68.24
1737.0,5.166666666666667,62.0,0.025833333333333333,1.0,0,0.0,1.0,69.05
1738.0,5.166666666666667,62.0,0.025833333333333333,1.0,0,0.0,1.0,69.865
1739.0,5.166666666666667,62.0,0.025833333333333333,1.0,0,0.0,1.0,70.815
1740.0,5.166666666666667,62.0,0.025833333333333333,1.0,0,0.0,1.0,72.035
1741.0,5.333333333333333,64.0,0.02666666666666667,1.0,0,0.0,1.0,72.875
1742.0,5.166666666666667,62.0,0.025833333333333333,1.0,0,0.0,1.0,73.715
1743.0,5.166666666666667,62.0,0.025833333333333333,1.0,0,0.0,1.0,74.555
1744.0,5.166666666666667,62.0,0.025833333333333333,1.0,0,0.0,1.0,74.985
1745.0,5.333333333333333,64.0,0.02666666666666667,1.0,0,0.0,1.0,75.665
1746.0,5.333333333333333,64.0,0.02666666666666667,1.0,0,0.0,1.0,76.505
1747.0,5.333333333333333,64.0,0.02666666666666667,1.0,0,0.0,1.0,77.35
1748.0,5.333333333333333,64.0,0.02666666666666667,1.0,0,0.0,1.0,78.2
1749.0,5.333333333333333,64.0,0.02666666666666667,1.0,0,0.0,1.0,79.055
1750.0,5.333333333333333,64.0,0.02666666666666667,1.0,0,0.0,1.0,79.91
1751.0,5.333333333333333,64.0,0.02666666666666667,1.0,0,0.0,1.0,80.765
1752.0,5.333333333333333,64.0,0.02666666666666667,1.0,0,0.0,1.0,81.62
1753.0,5.416666666666667,65.0,0.027083333333333334,1.0,0,0.0,1.0,82.395
1754.0,5.333333333333333,64.0,0.02666666666666667,1.0,0,0.0,1.0,83.17
1755.0,5.333333333333333,64.0,0.02666666666666667,1.0,0,0.0,1.0,83.625
1756.0,5.166666666666667,62.0,0.025833333333333333,1.0,0,0.0,1.0,84.175
1757.0,5.166666666666667,62.0,0.025833333333333333,1.0,0,0.0,1.0,84.725
1758.0,5.166666666666667,62.0,0.025833333333333333,1.0,0,0.0,1.0,85.53
1759.0,5.166666666666667,62.0,0.025833333333333333,1.0,0,0.0,1.0,86.33
1760.0,5.333333333333333,64.0,0.02666666666666667,1.0,0,0.0,1.0,87.15
1761.0,5.333333333333333,64.0,0.02666666666666667,1.0,0,0.0,1.0,87.975
1762.0,5.333333333333333,64.0,0.02666666666666667,1.0,0,0.0,1.0,88.805
1763.0,5.333333333333333,64.0,0.02666666666666667,1.0,0,0.0,1.0,89.64
1764.0,5.333333333333333,64.0,0.02666666666666667,1.0,0,0.0,1.0,90.475
1765.0,5.416666666666667,65.0,0.027083333333333334,1.0,0,0.0,1.0,91.31
1766.0,5.333333333333333,64.0,0.02666666666666667,1.0,0,0.0,1.0,92.145
1767.0,5.333333333333333,64.0,0.02666666666666667,1.0,0,0.0,1.0,92.885
1768.0,5.5,66.0,0.0275,1.0,0,0.0,1.0,93.72
1769.0,5.5,66.0,0.0275,1.0,0,0.0,1.0,94.56
1770.0,5.5,66.0,0.0275,1.0,0,0.0,1.0,95.405
1771.0,5.5,66.0,0.0275,1.0,0,0.0,1.0,96.255
1772.0,5.583333333333333,67.0,0.027916666666666666,1.0,0,0.0,1.0,97.11
1773.0,5.583333333333333,67.0,0.027916666666666666,1.0,0,0.0,1.0,97.97
1774.0,5.583333333333333,67.0,0.027916666666666666,1.0,0,0.0,1.0,98.835
1775.0,5.75,69.0,0.02875,1.0,0,0.0,1.0,99.71
1776.0,5.75,69.0,0.02875,1.0,0,0.0,1.0,100.595
1777.0,6.083333333333333,73.0,0.030416666666666668,1.0,0,0.0,1.0,101.49
1778.0,6.083333333333333,73.0,0.030416666666666668,1.0,0,0.0,1.0,102.4
1779.0,6.083333333333333,73.0,0.030416666666666668,1.0,0,0.0,1.0,103.32
1780.0,6.083333333333333,73.0,0.030416666666666668,1.0,0,0.0,1.0,104.225
1781.0,6.0,72.0,0.03,1.0,0,0.0,1.0,103.655
1782.0,5.916666666666667,71.0,0.029583333333333333,1.0,0,0.0,1.0,103.025
1783.0,5.916666666666667,71.0,0.029583333333333333,1.0,0,0.0,1.0,102.385
1784.0,5.916666666666667,71.0,0.029583333333333333,1.0,0,0.0,1.0,101.735
1785.0,5.916666666666667,71.0,0.029583333333333333,1.0,0,0.0,1.0,101.075
1786.0,6.166666666666667,74.0,0.030833333333333334,1.0,0,0.0,1.0,101.975
1787.0,6.166666666666667,74.0,0.030833333333333334,1.0,0,0.0,1.0,102.885
1788.0,6.333333333333333,76.0,0.03166666666666667,1.0,0,0.0,1.0,103.81
1789.0,6.5,78.0,0.0325,1.0,0,0.0,1.0,104.75
1790.0,6.333333333333333,76.0,0.03166666666666667,1.0,0,0.0,1.0,105.345
1791.0,6.333333333333333,76.0,0.03166666666666667,1.0,0,0.0,1.0,105.385
1792.0,6.333333333333333,76.0,0.03166666666666667,1.0,0,0.0,1.0,105.86
1793.0,6.333333333333333,76.0,0.03166666666666667,1.0,0,0.0,1.0,106.68
1794.0,6.333333333333333,76.0,0.03166666666666667,1.0,0,0.0,1.0,107.5
1795.0,6.333333333333333,76.0,0.03166666666666667,1.0,0,0.0,1.0,108.8
1796.0,6.333333333333333,76.0,0.03166666666666667,1.0,0,0.0,1.0,110.555
1797.0,6.333333333333333,76.0,0.03166666666666667,1.0,0,0.0,1.0,111.885
1798.0,6.333333333333333,76.0,0.03166666666666667,1.0,0,0.0,1.0,112.835
1799.0,6.333333333333333,76.0,0.03166666666666667,1.0,0,0.0,1.0,113.81
1800.0,6.333333333333333,76.0,0.03166666666666667,1.0,0,0.0,1.0,114.765
1801.0,6.166666666666667,74.0,0.030833333333333334,1.0,0,0.0,1.0,115.47
1802.0,6.0,72.0,0.03,1.0,0,0.0,1.0,116.195
1803.0,6.0,72.0,0.03,1.0,0,0.0,1.0,116.495
1804.0,6.0,72.0,0.03,1.0,0,0.0,1.0,116.34
1805.0,6.0,72.0,0.03,1.0,0,0.0,1.0,117.24
1806.0,6.0,72.0,0.03,1.0,0,0.0,1.0,118.14
1807.0,6.0,72.0,0.03,1.0,0,0.0,1.0,119.04
1808.0,6.0,72.0,0.03,1.0,0,0.0,1.0,119.94
1809.0,6.0,72.0,0.03,1.0,0,0.0,1.0,120.84
1810.0,6.0,72.0,0.03,1.0,0,0.0,1.0,121.74
1811.0,6.166666666666667,74.0,0.030833333333333334,1.0,0,0.0,1.0,122.645
1812.0,6.166666666666667,74.0,0.030833333333333334,1.0,0,0.0,1.0,123.555
1813.0,6.333333333333333,76.0,0.03166666666666667,1.0,0,0.0,1.0,124.015
1814.0,6.166666666666667,74.0,0.030833333333333334,1.0,0,0.0,1.0,124.53
1815.0,6.166666666666667,74.0,0.030833333333333334,1.0,0,0.0,1.0,124.55
1816.0,6.166666666666667,74.0,0.030833333333333334,1.0,0,0.0,1.0,124.915
1817.0,6.166666666666667,74.0,0.030833333333333334,1.0,0,0.0,1.0,125.815
1818.0,6.166666666666667,74.0,0.030833333333333334,1.0,0,0.0,1.0,126.715
1819.0,6.166666666666667,74.0,0.030833333333333334,1.0,0,0.0,1.0,127.615
1820.0,6.333333333333333,76.0,0.03166666666666667,1.0,0,0.0,1.0,128.52
1821.0,6.333333333333333,76.0,0.03166666666666667,1.0,0,0.0,1.0,129.43
1822.0,6.166666666666667,74.0,0.030833333333333334,1.0,0,0.0,1.0,130.285
1823.0,6.166666666666667,74.0,0.030833333333333334,1.0,0,0.0,1.0,131.14
1824.0,6.166666666666667,74.0,0.030833333333333334,1.0,0,0.0,1.0,131.99
1825.0,6.5,78.0,0.0325,1.0,0,0.0,1.0,132.615
1826.0,6.333333333333333,76.0,0.03166666666666667,1.0,0,0.0,1.0,132.98
1827.0,6.333333333333333,76.0,0.03166666666666667,1.0,0,0.0,1.0,132.885
1828.0,6.333333333333333,76.0,0.03166666666666667,1.0,0,0.0,1.0,132.8
1829.0,6.333333333333333,76.0,0.03166666666666667,1.0,0,0.0,1.0,133.7
1830.0,6.333333333333333,76.0,0.03166666666666667,1.0,0,0.0,1.0,134.6
1831.0,6.333333333333333,76.0,0.03166666666666667,1.0,0,0.0,1.0,135.5
1832.0,6.5,78.0,0.0325,1.0,0,0.0,1.0,136.405
1833.0,6.5,78.0,0.0325,1.0,0,0.0,1.0,137.315
1834.0,6.5,78.0,0.0325,1.0,0,0.0,1.0,138.23
1835.0,6.5,78.0,0.0325,1.0,0,0.0,1.0,139.15
1836.0,6.666666666666667,80.0,0.03333333333333333,1.0,0,0.0,1.0,140.075
1837.0,6.75,81.0,0.03375,1.0,0,0.0,1.0,139.96
1838.0,6.666666666666667,80.0,0.03333333333333333,1.0,0,0.0,1.0,139.86
1839.0,6.666666666666667,80.0,0.03333333333333333,1.0,0,0.0,1.0,139.74
1840.0,6.666666666666667,80.0,0.03333333333333333,1.0,0,0.0,1.0,139.63
1841.0,6.666666666666667,80.0,0.03333333333333333,1.0,0,0.0,1.0,140.55
1842.0,6.833333333333333,82.0,0.034166666666666665,1.0,0,0.0,1.0,141.475
1843.0,6.833333333333333,82.0,0.034166666666666665,1.0,0,0.0,1.0,142.35
1844.0,6.833333333333333,82.0,0.034166666666666665,1.0,0,0.0,1.0,143.23
1845.0,6.833333333333333,82.0,0.034166666666666665,1.0,0,0.0,1.0,144.115
1846.0,6.833333333333333,82.0,0.034166666666666665,1.0,0,0.0,1.0,145.0
1847.0,6.833333333333333,82.0,0.034166666666666665,1.0,0,0.0,1.0,145.94
1848.0,6.833333333333333,82.0,0.034166666666666665,1.0,0,0.0,1.0,146.88
1849.0,7.0,84.0,0.035,1.0,0,0.0,1.0,146.725
1850.0,6.833333333333333,82.0,0.034166666666666665,1.0,0,0.0,1.0,146.535
1851.0,6.833333333333333,82.0,0.034166666666666665,1.0,0,0.0,1.0,146.385
1852.0,6.833333333333333,82.0,0.034166666666666665,1.0,0,0.0,1.0,146.22
1853.0,6.833333333333333,82.0,0.034166666666666665,1.0,0,0.0,1.0,147.14
1854.0,7.0,84.0,0.035,1.0,0,0.0,1.0,148.065
1855.0,7.166666666666667,86.0,0.035833333333333335,1.0,0,0.0,1.0,149.0
1856.0,7.166666666666667,86.0,0.035833333333333335,1.0,0,0.0,1.0,149.945
1857.0,7.166666666666667,86.0,0.035833333333333335,1.0,0,0.0,1.0,150.9
1858.0,7.166666666666667,86.0,0.035833333333333335,1.0,0,0.0,1.0,151.86
1859.0,7.166666666666667,86.0,0.035833333333333335,1.0,0,0.0,1.0,152.82
1860.0,7.166666666666667,86.0,0.035833333333333335,1.0,0,0.0,1.0,153.78
1861.0,7.333333333333333,88.0,0.03666666666666667,1.0,0,0.0,1.0,154.74
1862.0,7.166666666666667,86.0,0.035833333333333335,1.0,0,0.0,1.0,155.7
1863.0,7.166666666666667,86.0,0.035833333333333335,1.0,0,0.0,1.0,156.66
1864.0,7.166666666666667,86.0,0.035833333333333335,1.0,0,0.0,1.0,157.62
1865.0,7.166666666666667,86.0,0.035833333333333335,1.0,0,0.0,1.0,158.58
1866.0,7.166666666666667,86.0,0.035833333333333335,1.0,0,0.0,1.0,159.54
1867.0,7.0,84.0,0.035,1.0,0,0.0,1.0,160.285
1868.0,6.833333333333333,82.0,0.034166666666666665,1.0,0,0.0,1.0,160.895
1869.0,6.833333333333333,82.0,0.034166666666666665,1.0,0,0.0,1.0,161.495
1870.0,6.75,81.0,0.03375,1.0,0,0.0,1.0,160.58
1871.0,6.666666666666667,80.0,0.03333333333333333,1.0,0,0.0,1.0,159.1
1872.0,6.666666666666667,80.0,0.03333333333333333,1.0,0,0.0,1.0,157.735
1873.0,6.833333333333333,82.0,0.034166666666666665,1.0,0,0.0,1.0,155.16
1874.0,6.666666666666667,80.0,0.03333333333333333,1.0,0,0.0,1.0,154.08
1875.0,6.75,81.0,0.03375,1.0,0,0.0,1.0,153.755
1876.0,6.75,81.0,0.03375,1.0,0,0.0,1.0,154.44
1877.0,6.75,81.0,0.03375,1.0,0,0.0,1.0,155.315
1878.0,6.75,81.0,0.03375,1.0,0,0.0,1.0,156.195
1879.0,6.916666666666667,83.0,0.034583333333333334,1.0,0,0.0,1.0,157.08
1880.0,6.916666666666667,83.0,0.034583333333333334,1.0,0,0.0,1.0,157.97
1881.0,6.75,81.0,0.03375,1.0,0,0.0,1.0,158.665
1882.0,6.916666666666667,83.0,0.034583333333333334,1.0,0,0.0,1.0,159.365
1883.0,6.916666666666667,83.0,0.034583333333333334,1.0,0,0.0,1.0,160.065
1884.0,7.083333333333333,85.0,0.035416666666666666,1.0,0,0.0,1.0,160.77
1885.0,7.083333333333333,85.0,0.035416666666666666,1.0,0,0.0,1.0,160.8
1886.0,7.083333333333333,85.0,0.035416666666666666,1.0,0,0.0,1.0,160.315
1887.0,7.083333333333333,85.0,0.035416666666666666,1.0,0,0.0,1.0,159.97
1888.0,6.75,81.0,0.03375,1.0,0,0.0,1.0,159.45
1889.0,6.75,81.0,0.03375,1.0,0,0.0,1.0,160.265
1890.0,6.75,81.0,0.03375,1.0,0,0.0,1.0,161.07
1891.0,6.583333333333333,79.0,0.032916666666666664,1.0,0,0.0,1.0,161.68
1892.0,6.583333333333333,79.0,0.032916666666666664,1.0,0,0.0,1.0,162.35
1893.0,6.75,81.0,0.03375,1.0,0,0.0,1.0,163.02
1894.0,6.75,81.0,0.03375,1.0,0,0.0,1.0,163.69
1895.0,6.75,81.0,0.03375,1.0,0,0.0,1.0,164.545
1896.0,6.75,81.0,0.03375,1.0,0,0.0,1.0,165.405
1897.0,6.833333333333333,82.0,0.034166666666666665,1.0,0,0.0,1.0,164.89
1898.0,6.75,81.0,0.03375,1.0,0,0.0,1.0,165.745
1899.0,6.75,81.0,0.03375,1.0,0,0.0,1.0,165.285
1900.0,6.916666666666667,83.0,0.034583333333333334,1.0,0,0.0,1.0,164.92
1901.0,6.916666666666667,83.0,0.034583333333333334,1.0,0,0.0,1.0,165.775
1902.0,6.916666666666667,83.0,0.034583333333333334,1.0,0,0.0,1.0,166.635
1903.0,6.916666666666667,83.0,0.034583333333333334,1.0,0,0.0,1.0,167.5
1904.0,6.916666666666667,83.0,0.034583333333333334,1.0,0,0.0,1.0,168.365
1905.0,6.916666666666667,83.0,0.034583333333333334,1.0,0,0.0,1.0,167.73
1906.0,6.916666666666667,83.0,0.034583333333333334,1.0,0,0.0,1.0,167.095
1907.0,7.0,84.0,0.035,1.0,0,0.0,1.0,166.465
1908.0,7.0,84.0,0.035,1.0,0,0.0,1.0,167.345
1909.0,7.166666666666667,86.0,0.035833333333333335,1.0,0,0.0,1.0,168.23
1910.0,7.166666666666667,86.0,0.035833333333333335,1.0,0,0.0,1.0,169.125
1911.0,7.166666666666667,86.0,0.035833333333333335,1.0,0,0.0,1.0,170.025
1912.0,7.0,84.0,0.035,1.0,0,0.0,1.0,170.915
1913.0,7.0,84.0,0.035,1.0,0,0.0,1.0,171.805
1914.0,7.0,84.0,0.035,1.0,0,0.0,1.0,172.69
1915.0,7.0,84.0,0.035,1.0,0,0.0,1.0,173.57
1916.0,7.0,84.0,0.035,1.0,0,0.0,1.0,172.96
1917.0,6.916666666666667,83.0,0.034583333333333334,1.0,0,0.0,1.0,170.86
1918.0,6.833333333333333,82.0,0.034166666666666665,1.0,0,0.0,1.0,167.43
1919.0,6.833333333333333,82.0,0.034166666666666665,1.0,0,0.0,1.0,166.81
1920.0,6.75,81.0,0.03375,1.0,0,0.0,1.0,167.78
1921.0,6.5,78.0,0.0325,1.0,0,0.0,1.0,165.475
1922.0,6.333333333333333,76.0,0.03166666666666667,1.0,0,0.0,1.0,161.545
1923.0,6.25,75.0,0.03125,1.0,0,0.0,1.0,158.3
1924.0,5.916666666666667,71.0,0.029583333333333333,1.0,0,0.0,1.0,153.14
1925.0,5.916666666666667,71.0,0.029583333333333333,1.0,0,0.0,1.0,148.78
1926.0,5.583333333333333,67.0,0.027916666666666666,1.0,0,0.0,1.0,142.67
1927.0,5.333333333333333,64.0,0.02666666666666667,1.0,0,0.0,1.0,135.725
1928.0,5.0,60.0,0.025,1.0,0,0.0,1.0,125.99
1929.0,5.0,60.0,0.025,1.0,0,0.0,1.0,114.76
1930.0,4.666666666666667,56.0,0.023333333333333334,1.0,0,0.0,1.0,102.025
1931.0,4.5,54.0,0.0225,1.0,0,0.0,1.0,89.825
1932.0,4.166666666666667,50.0,0.020833333333333332,1.0,0,0.0,1.0,81.43
1933.0,4.666666666666667,56.0,0.023333333333333334,1.0,0,0.0,1.0,73.95
1934.0,4.583333333333333,55.0,0.022916666666666665,1.0,0,0.0,1.0,69.44
1935.0,4.833333333333333,58.0,0.024166666666666666,1.0,0,0.0,1.0,65.705
1936.0,4.916666666666667,59.0,0.024583333333333332,1.0,0,0.0,1.0,61.48
1937.0,5.0,60.0,0.025,1.0,0,0.0,1.0,56.585
1938.0,5.083333333333333,61.0,0.025416666666666667,1.0,0,0.0,1.0,53.01
1939.0,5.416666666666667,65.0,0.027083333333333334,1.0,0,0.0,1.0,51.08
1940.0,5.916666666666667,71.0,0.029583333333333333,1.0,0,0.0,1.0,50.43
1941.0,6.083333333333333,73.0,0.030416666666666668,1.0,0,0.0,1.0,50.98
1942.0,6.25,75.0,0.03125,1.0,0,0.0,1.0,51.76
1943.0,6.583333333333333,79.0,0.032916666666666664,1.0,0,0.0,1.0,52.58
1944.0,6.583333333333333,79.0,0.032916666666666664,1.0,0,0.0,1.0,53.42
1945.0,6.666666666666667,80.0,0.03333333333333333,1.0,0,0.0,1.0,54.275
1946.0,6.583333333333333,79.0,0.032916666666666664,1.0,0,0.0,1.0,55.14
1947.0,6.583333333333333,79.0,0.032916666666666664,1.0,0,0.0,1.0,56.005
1948.0,6.583333333333333,79.0,0.032916666666666664,1.0,0,0.0,1.0,56.85
1949.0,6.583333333333333,79.0,0.032916666666666664,1.0,0,0.0,1.0,57.735
1950.0,6.583333333333333,79.0,0.032916666666666664,1.0,0,0.0,1.0,58.66
1951.0,6.583333333333333,79.0,0.032916666666666664,1.0,0,0.0,1.0,59.595
1952.0,6.583333333333333,79.0,0.032916666666666664,1.0,0,0.0,1.0,60.54
1953.0,6.583333333333333,79.0,0.032916666666666664,1.0,0,0.0,1.0,61.42
1954.0,6.583333333333333,79.0,0.032916666666666664,1.0,0,0.0,1.0,62.3
1955.0,6.583333333333333,79.0,0.032916666666666664,1.0,0,0.0,1.0,63.18
1956.0,6.75,81.0,0.03375,1.0,0,0.0,1.0,64.155
1957.0,6.583333333333333,79.0,0.032916666666666664,1.0,0,0.0,1.0,64.81
1958.0,6.416666666666667,77.0,0.03208333333333333,1.0,0,0.0,1.0,65.46
1959.0,6.416666666666667,77.0,0.03208333333333333,1.0,0,0.0,1.0,66.105
1960.0,6.416666666666667,77.0,0.03208333333333333,1.0,0,0.0,1.0,66.63
1961.0,6.416666666666667,77.0,0.03208333333333333,1.0,0,0.0,1.0,67.49
1962.0,6.416666666666667,77.0,0.03208333333333333,1.0,0,0.0,1.0,68.35
1963.0,6.416666666666667,77.0,0.03208333333333333,1.0,0,0.0,1.0,69.21
1964.0,6.416666666666667,77.0,0.03208333333333333,1.0,0,0.0,1.0,70.07
1965.0,6.416666666666667,77.0,0.03208333333333333,1.0,0,0.0,1.0,70.93
1966.0,6.416666666666667,77.0,0.03208333333333333,1.0,0,0.0,1.0,71.79
1967.0,6.416666666666667,77.0,0.03208333333333333,1.0,0,0.0,1.0,72.65
1968.0,6.416666666666667,77.0,0.03208333333333333,1.0,0,0.0,1.0,73.51
1969.0,6.583333333333333,79.0,0.032916666666666664,1.0,0,0.0,1.0,74.215
1970.0,6.583333333333333,79.0,0.032916666666666664,1.0,0,0.0,1.0,74.915
1971.0,6.416666666666667,77.0,0.03208333333333333,1.0,0,0.0,1.0,75.445
1972.0,6.416666666666667,77.0,0.03208333333333333,1.0,0,0.0,1.0,75.995
1973.0,6.416666666666667,77.0,0.03208333333333333,1.0,0,0.0,1.0,76.68
1974.0,6.416666666666667,77.0,0.03208333333333333,1.0,0,0.0,1.0,77.51
1975.0,6.416666666666667,77.0,0.03208333333333333,1.0,0,0.0,1.0,78.54
1976.0,6.583333333333333,79.0,0.032916666666666664,1.0,0,0.0,1.0,79.585
1977.0,6.583333333333333,79.0,0.032916666666666664,1.0,0,0.0,1.0,80.645
1978.0,6.416666666666667,77.0,0.03208333333333333,1.0,0,0.0,1.0,81.285
1979.0,6.416666666666667,77.0,0.03208333333333333,1.0,0,0.0,1.0,81.925
1980.0,6.416666666666667,77.0,0.03208333333333333,1.0,0,0.0,1.0,82.56
1981.0,6.416666666666667,77.0,0.03208333333333333,1.0,0,0.0,1.0,82.845
1982.0,6.25,75.0,0.03125,1.0,0,0.0,1.0,83.345
1983.0,6.25,75.0,0.03125,1.0,0,0.0,1.0,83.83
1984.0,6.25,75.0,0.03125,1.0,0,0.0,1.0,84.33
1985.0,6.25,75.0,0.03125,1.0,0,0.0,1.0,85.15
1986.0,6.25,75.0,0.03125,1.0,0,0.0,1.0,85.97
1987.0,6.25,75.0,0.03125,1.0,0,0.0,1.0,86.79
1988.0,6.083333333333333,73.0,0.030416666666666668,1.0,0,0.0,1.0,86.105
1989.0,5.916666666666667,71.0,0.029583333333333333,1.0,0,0.0,1.0,84.35
1990.0,5.916666666666667,71.0,0.029583333333333333,1.0,0,0.0,1.0,82.585
1991.0,6.083333333333333,73.0,0.030416666666666668,1.0,0,0.0,1.0,80.815
1992.0,6.083333333333333,73.0,0.030416666666666668,1.0,0,0.0,1.0,80.545
1993.0,6.083333333333333,73.0,0.030416666666666668,1.0,0,0.0,1.0,79.92
1994.0,6.25,75.0,0.03125,1.0,0,0.0,1.0,80.715
1995.0,6.25,75.0,0.03125,1.0,0,0.0,1.0,81.235
1996.0,6.25,75.0,0.03125,1.0,0,0.0,1.0,81.68
1997.0,6.25,75.0,0.03125,1.0,0,0.0,1.0,82.48
1998.0,6.416666666666667,77.0,0.03208333333333333,1.0,0,0.0,1.0,83.285
1999.0,6.5,78.0,0.0325,1.0,0,0.0,1.0,84.1
2000.0,6.5,78.0,0.0325,1.0,0,0.0,1.0,84.925
2001.0,6.5,78.0,0.0325,1.0,0,0.0,1.0,85.76
2002.0,6.333333333333333,76.0,0.03166666666666667,1.0,0,0.0,1.0,86.475
2003.0,6.333333333333333,76.0,0.03166666666666667,1.0,0,0.0,1.0,87.185
2004.0,6.333333333333333,76.0,0.03166666666666667,1.0,0,0.0,1.0,87.89
2005.0,6.166666666666667,74.0,0.030833333333333334,1.0,0,0.0,1.0,86.445
2006.0,6.166666666666667,74.0,0.030833333333333334,1.0,0,0.0,1.0,85.42
2007.0,6.166666666666667,74.0,0.030833333333333334,1.0,0,0.0,1.0,84.39
2008.0,6.166666666666667,74.0,0.030833333333333334,1.0,0,0.0,1.0,83.675
2009.0,6.166666666666667,74.0,0.030833333333333334,1.0,0,0.0,1.0,84.795
2010.0,6.166666666666667,74.0,0.030833333333333334,1.0,0,0.0,1.0,85.935
2011.0,6.166666666666667,74.0,0.030833333333333334,1.0,0,0.0,1.0,87.4
2012.0,6.0,72.0,0.03,1.0,0,0.0,1.0,86.67
2013.0,5.833333333333333,70.0,0.029166666666666667,1.0,0,0.0,1.0,84.965
2014.0,5.666666666666667,68.0,0.028333333333333332,1.0,0,0.0,1.0,82.85
2015.0,5.666666666666667,68.0,0.028333333333333332,1.0,0,0.0,1.0,80.75
2016.0,5.666666666666667,68.0,0.028333333333333332,1.0,0,0.0,1.0,77.145
2017.0,5.333333333333333,64.0,0.02666666666666667,1.0,0,0.0,1.0,70.8
2018.0,5.166666666666667,62.0,0.025833333333333333,1.0,0,0.0,1.0,63.315
2019.0,5.0,60.0,0.025,1.0,0,0.0,1.0,56.83
2020.0,5.166666666666667,62.0,0.025833333333333333,1.0,0,0.0,1.0,51.805
2021.0,5.416666666666667,65.0,0.027083333333333334,1.0,0,0.0,1.0,50.16
2022.0,5.583333333333333,67.0,0.027916666666666666,1.0,0,0.0,1.0,50.35
2023.0,5.583333333333333,67.0,0.027916666666666666,1.0,0,0.0,1.0,51.3
2024.0,5.916666666666667,71.0,0.029583333333333333,1.0,0,0.0,1.0,52.265
2025.0,5.916666666666667,71.0,0.029583333333333333,1.0,0,0.0,1.0,53.28
2026.0,5.916666666666667,71.0,0.029583333333333333,1.0,0,0.0,1.0,54.795
2027.0,6.083333333333333,73.0,0.030416666666666668,1.0,0,0.0,1.0,55.585
2028.0,6.083333333333333,73.0,0.030416666666666668,1.0,0,0.0,1.0,56.38
