timestamp,controller_type,evtt,evsf,queue_length,gwsr,cvdi,reward
2862.0,dqn,0.0,0,8.42,1.0000,73.0100,-3390.5131
2863.0,dqn,0.0,0,8.67,1.0000,73.7900,-3391.9327
2864.0,dqn,0.0,0,8.92,1.0000,74.5900,-3393.3794
2865.0,dqn,0.0,0,8.92,1.0000,75.4100,-3394.8344
2866.0,dqn,0.0,0,9.17,1.0000,76.2500,-3396.3168
2867.0,dqn,0.0,0,9.33,1.0000,77.1050,-3397.8205
2868.0,dqn,0.0,0,9.50,1.0000,77.9800,-3399.3456
2869.0,dqn,0.0,0,9.50,1.0000,80.0300,-3400.8911
2870.0,dqn,0.0,0,9.50,1.0000,81.0100,-3402.4455
2871.0,dqn,0.0,0,9.50,1.0000,81.8200,-3404.0090
2872.0,dqn,0.0,0,9.50,1.0000,82.7150,-3405.5815
2873.0,dqn,0.0,0,9.50,1.0000,83.6100,-3407.1630
2874.0,dqn,0.0,0,9.50,1.0000,84.5050,-3408.7536
2875.0,dqn,0.0,0,9.58,1.0000,85.4050,-3410.3595
2876.0,dqn,0.0,0,9.58,1.0000,86.3100,-3411.9747
2877.0,dqn,0.0,0,9.58,1.0000,87.2200,-3413.5990
2878.0,dqn,0.0,0,9.58,1.0000,88.1300,-3415.2324
2879.0,dqn,0.0,0,9.58,1.0000,89.0400,-3416.8751
2880.0,dqn,0.0,0,9.58,1.0000,89.9500,-3418.5269
2881.0,dqn,0.0,0,9.58,1.0000,89.5200,-3420.1718
2882.0,dqn,0.0,0,9.42,1.0000,90.1750,-3421.8131
2883.0,dqn,0.0,0,9.42,1.0000,89.7100,-3423.4633
2884.0,dqn,0.0,0,9.42,1.0000,90.5900,-3425.1225
2885.0,dqn,0.0,0,9.42,1.0000,91.4700,-3426.7905
2886.0,dqn,0.0,0,9.42,1.0000,92.3500,-3428.4674
2887.0,dqn,0.0,0,9.42,1.0000,93.2300,-3430.1533
2888.0,dqn,0.0,0,9.42,1.0000,94.1100,-3431.8480
2889.0,dqn,0.0,0,9.42,1.0000,94.9900,-3433.5517
2890.0,dqn,0.0,0,9.42,1.0000,95.8700,-3435.2579
2891.0,dqn,0.0,0,9.58,1.0000,96.7550,-3436.9767
2892.0,dqn,0.0,0,9.58,1.0000,98.9300,-3438.6954
2893.0,dqn,0.0,0,9.75,1.0000,99.8300,-3440.4267
2894.0,dqn,0.0,0,9.58,1.0000,100.7300,-3442.1454
2895.0,dqn,0.0,0,9.58,1.0000,100.3300,-3443.8642
2896.0,dqn,0.0,0,9.75,1.0000,101.2300,-3445.5954
2897.0,dqn,0.0,0,9.75,1.0000,102.1350,-3447.3267
2898.0,dqn,0.0,0,9.75,1.0000,103.0450,-3449.0579
2899.0,dqn,0.0,0,9.75,1.0000,103.9550,-3450.7892
2900.0,dqn,0.0,0,9.67,1.0000,103.3600,-3452.5142
2901.0,dqn,0.0,0,9.58,1.0000,101.2650,-3454.2329
2902.0,dqn,0.0,0,9.67,1.0000,98.7900,-3455.9579
2903.0,dqn,0.0,0,9.67,1.0000,99.3050,-3457.6829
2904.0,dqn,0.0,0,9.67,1.0000,99.8200,-3459.4079
2905.0,dqn,0.0,0,10.08,1.0000,99.3900,-3461.1642
2906.0,dqn,0.0,0,9.92,1.0000,100.0450,-3462.9079
2907.0,dqn,0.0,0,9.92,1.0000,100.8700,-3464.6517
2908.0,dqn,0.0,0,10.00,1.0000,101.7700,-3466.4017
2909.0,dqn,0.0,0,10.00,1.0000,102.6750,-3468.1517
2910.0,dqn,0.0,0,10.00,1.0000,103.5850,-3469.9017
2911.0,dqn,0.0,0,10.00,1.0000,104.4950,-3471.6517
2912.0,dqn,0.0,0,10.00,1.0000,105.4050,-3473.4017
2913.0,dqn,0.0,0,10.17,1.0000,106.4250,-3475.1642
2914.0,dqn,0.0,0,10.17,1.0000,107.6350,-3476.9267
2915.0,dqn,0.0,0,10.17,1.0000,109.9450,-3478.6892
2916.0,dqn,0.0,0,10.08,1.0000,110.7600,-3480.4454
2917.0,dqn,0.0,0,10.25,1.0000,110.1900,-3482.2142
2918.0,dqn,0.0,0,10.08,1.0000,110.6950,-3483.9704
2919.0,dqn,0.0,0,9.92,1.0000,111.5900,-3485.7142
2920.0,dqn,0.0,0,9.92,1.0000,112.4800,-3487.4579
2921.0,dqn,0.0,0,9.92,1.0000,113.3650,-3489.2017
2922.0,dqn,0.0,0,10.08,1.0000,114.2850,-3490.9579
2923.0,dqn,0.0,0,9.92,1.0000,115.0650,-3492.7017
2924.0,dqn,0.0,0,9.92,1.0000,115.8450,-3494.4454
2925.0,dqn,0.0,0,9.92,1.0000,116.6200,-3496.1892
2926.0,dqn,0.0,0,9.92,1.0000,117.5350,-3497.9329
2927.0,dqn,0.0,0,9.92,1.0000,118.4500,-3499.6767
2928.0,dqn,0.0,0,9.92,1.0000,119.3650,-3501.4204
2929.0,dqn,0.0,0,10.08,1.0000,119.8300,-3503.1767
2930.0,dqn,0.0,0,10.08,1.0000,119.3100,-3504.9329
2931.0,dqn,0.0,0,9.75,1.0000,116.8600,-3506.6642
2932.0,dqn,0.0,0,9.42,1.0000,112.1300,-3508.3704
2933.0,dqn,0.0,0,9.25,1.0000,109.2650,-3510.0642
2934.0,dqn,0.0,0,8.92,1.0000,105.9850,-3511.7329
2935.0,dqn,0.0,0,8.58,1.0000,100.8600,-3513.3249
2936.0,dqn,0.0,0,8.42,1.0000,96.5750,-3514.8548
2937.0,dqn,0.0,0,8.58,1.0000,92.7850,-3516.3772
2938.0,dqn,0.0,0,8.42,1.0000,90.4050,-3517.8546
2939.0,dqn,0.0,0,8.42,1.0000,87.5550,-3519.3206
2940.0,dqn,0.0,0,8.67,1.0000,86.1850,-3520.8137
2941.0,dqn,0.0,0,8.83,1.0000,85.8600,-3522.3155
2942.0,dqn,0.0,0,8.83,1.0000,86.2550,-3523.8256
2943.0,dqn,0.0,0,9.00,1.0000,86.6550,-3525.3568
2944.0,dqn,0.0,0,9.17,1.0000,87.5050,-3526.9091
2945.0,dqn,0.0,0,9.50,1.0000,88.3750,-3528.4953
2946.0,dqn,0.0,0,9.67,1.0000,89.2650,-3530.1030
2947.0,dqn,0.0,0,9.33,1.0000,88.4500,-3531.6477
2948.0,dqn,0.0,0,9.50,1.0000,86.1400,-3533.1728
2949.0,dqn,0.0,0,9.33,1.0000,82.3600,-3534.6542
2950.0,dqn,0.0,0,9.17,1.0000,78.8800,-3536.0933
2951.0,dqn,0.0,0,9.00,1.0000,77.4050,-3537.5027
2952.0,dqn,0.0,0,9.00,1.0000,75.6700,-3538.9137
2953.0,dqn,0.0,0,9.17,1.0000,75.2850,-3540.3357
2954.0,dqn,0.0,0,9.00,1.0000,75.3950,-3541.7535
2955.0,dqn,0.0,0,9.17,1.0000,75.6550,-3543.1924
2956.0,dqn,0.0,0,9.33,1.0000,76.5050,-3544.6524
2957.0,dqn,0.0,0,9.33,1.0000,77.3600,-3546.1210
2958.0,dqn,0.0,0,9.67,1.0000,78.2300,-3547.6236
2959.0,dqn,0.0,0,9.83,1.0000,79.7200,-3549.1585
2960.0,dqn,0.0,0,9.83,1.0000,81.1400,-3550.7026
2961.0,dqn,0.0,0,9.50,1.0000,81.8350,-3552.2225
2962.0,dqn,0.0,0,9.50,1.0000,82.4400,-3553.7513
2963.0,dqn,0.0,0,9.50,1.0000,83.0350,-3555.2890
2964.0,dqn,0.0,0,9.50,1.0000,83.9250,-3556.8356
2965.0,dqn,0.0,0,9.67,1.0000,84.7100,-3558.3922
2966.0,dqn,0.0,0,9.58,1.0000,83.5500,-3559.9108
2967.0,dqn,0.0,0,9.67,1.0000,80.7850,-3561.4039
2968.0,dqn,0.0,0,9.42,1.0000,78.0850,-3562.8715
2969.0,dqn,0.0,0,9.42,1.0000,76.8700,-3564.3476
2970.0,dqn,0.0,0,9.42,1.0000,77.2500,-3565.8323
2971.0,dqn,0.0,0,9.50,1.0000,78.1000,-3567.3318
2972.0,dqn,0.0,0,9.50,1.0000,78.9550,-3568.8400
2973.0,dqn,0.0,0,9.50,1.0000,79.8150,-3570.3568
2974.0,dqn,0.0,0,9.58,1.0000,80.6800,-3571.8887
2975.0,dqn,0.0,0,9.58,1.0000,81.5500,-3573.4293
2976.0,dqn,0.0,0,9.58,1.0000,83.1150,-3574.9901
2977.0,dqn,0.0,0,9.67,1.0000,83.9950,-3576.5546
2978.0,dqn,0.0,0,9.58,1.0000,84.8750,-3578.1215
2979.0,dqn,0.0,0,9.58,1.0000,85.0500,-3579.6973
2980.0,dqn,0.0,0,9.58,1.0000,85.9250,-3581.2819
2981.0,dqn,0.0,0,9.58,1.0000,87.5150,-3582.8872
2982.0,dqn,0.0,0,9.92,1.0000,89.0300,-3584.5267
2983.0,dqn,0.0,0,10.00,1.0000,90.1350,-3586.1818
2984.0,dqn,0.0,0,10.17,1.0000,91.0700,-3587.8588
2985.0,dqn,0.0,0,10.17,1.0000,92.0150,-3589.5453
2986.0,dqn,0.0,0,10.17,1.0000,92.9650,-3591.2412
2987.0,dqn,0.0,0,10.33,1.0000,93.9200,-3592.9592
2988.0,dqn,0.0,0,10.33,1.0000,94.8800,-3594.6868
2989.0,dqn,0.0,0,10.50,1.0000,95.6150,-3596.4235
2990.0,dqn,0.0,0,10.33,1.0000,95.9050,-3598.1572
2991.0,dqn,0.0,0,10.33,1.0000,96.0900,-3599.9003
2992.0,dqn,0.0,0,10.17,1.0000,96.9800,-3601.6388
2993.0,dqn,0.0,0,10.17,1.0000,97.8650,-3603.3868
2994.0,dqn,0.0,0,10.17,1.0000,98.7450,-3605.1440
2995.0,dqn,0.0,0,10.17,1.0000,99.6750,-3606.9065
2996.0,dqn,0.0,0,10.17,1.0000,100.6050,-3608.6690
2997.0,dqn,0.0,0,10.33,1.0000,101.5400,-3610.4440
2998.0,dqn,0.0,0,10.33,1.0000,102.4800,-3612.2190
2999.0,dqn,0.0,0,10.33,1.0000,104.2300,-3613.9940
3000.0,dqn,0.0,0,10.33,1.0000,105.8950,-3615.7690
3001.0,dqn,0.0,0,10.50,1.0000,106.8500,-3617.5565
3002.0,dqn,0.0,0,10.33,1.0000,107.0800,-3619.3315
3003.0,dqn,0.0,0,10.25,1.0000,105.7000,-3621.1002
3004.0,dqn,0.0,0,10.17,1.0000,103.9500,-3622.8627
3005.0,dqn,0.0,0,10.08,1.0000,101.0100,-3624.6125
3006.0,dqn,0.0,0,10.08,1.0000,99.5600,-3626.3687
3007.0,dqn,0.0,0,10.08,1.0000,99.2850,-3628.1250
3008.0,dqn,0.0,0,10.17,1.0000,100.1900,-3629.8875
3009.0,dqn,0.0,0,10.17,1.0000,101.1000,-3631.6500
3010.0,dqn,0.0,0,10.25,1.0000,102.0200,-3633.4187
3011.0,dqn,0.0,0,10.25,1.0000,102.9450,-3635.1875
3012.0,dqn,0.0,0,10.33,1.0000,103.8800,-3636.9625
3013.0,dqn,0.0,0,10.17,1.0000,104.1700,-3638.7250
3014.0,dqn,0.0,0,10.00,1.0000,104.0150,-3640.4750
3015.0,dqn,0.0,0,10.00,1.0000,103.8350,-3642.2250
3016.0,dqn,0.0,0,9.75,1.0000,104.6200,-3643.9562
3017.0,dqn,0.0,0,9.75,1.0000,105.4000,-3645.6875
3018.0,dqn,0.0,0,9.75,1.0000,106.1500,-3647.4187
3019.0,dqn,0.0,0,9.75,1.0000,107.0100,-3649.1500
3020.0,dqn,0.0,0,9.92,1.0000,107.8700,-3650.8937
3021.0,dqn,0.0,0,9.92,1.0000,108.7500,-3652.6375
3022.0,dqn,0.0,0,9.92,1.0000,109.6300,-3654.3812
3023.0,dqn,0.0,0,9.92,1.0000,110.5100,-3656.1250
3024.0,dqn,0.0,0,9.92,1.0000,111.3900,-3657.8687
3025.0,dqn,0.0,0,10.00,1.0000,111.4450,-3659.6187
3026.0,dqn,0.0,0,9.92,1.0000,111.4600,-3661.3625
3027.0,dqn,0.0,0,9.92,1.0000,111.5000,-3663.1062
3028.0,dqn,0.0,0,9.92,1.0000,112.3650,-3664.8500
3029.0,dqn,0.0,0,9.92,1.0000,113.2300,-3666.5937
3030.0,dqn,0.0,0,10.08,1.0000,114.1000,-3668.3500
3031.0,dqn,0.0,0,10.08,1.0000,114.9750,-3670.1062
3032.0,dqn,0.0,0,10.08,1.0000,115.8550,-3671.8625
3033.0,dqn,0.0,0,10.08,1.0000,116.7350,-3673.6187
3034.0,dqn,0.0,0,10.08,1.0000,117.6150,-3675.3750
3035.0,dqn,0.0,0,10.25,1.0000,118.5000,-3677.1437
3036.0,dqn,0.0,0,10.25,1.0000,119.3900,-3678.9125
3037.0,dqn,0.0,0,10.25,1.0000,119.4100,-3680.6812
3038.0,dqn,0.0,0,10.25,1.0000,120.3000,-3682.4500
3039.0,dqn,0.0,0,10.25,1.0000,121.1900,-3684.2187
3040.0,dqn,0.0,0,10.25,1.0000,122.9700,-3685.9875
3041.0,dqn,0.0,0,10.33,1.0000,123.8700,-3687.7625
3042.0,dqn,0.0,0,10.33,1.0000,124.7750,-3689.5375
3043.0,dqn,0.0,0,10.33,1.0000,125.6850,-3691.3125
3044.0,dqn,0.0,0,10.33,1.0000,126.5950,-3693.0875
3045.0,dqn,0.0,0,10.33,1.0000,127.5050,-3694.8625
3046.0,dqn,0.0,0,10.33,1.0000,128.4150,-3696.6375
3047.0,dqn,0.0,0,10.17,1.0000,127.8200,-3698.4000
3048.0,dqn,0.0,0,10.00,1.0000,125.7200,-3700.1500
3049.0,dqn,0.0,0,9.83,1.0000,121.3850,-3701.8875
3050.0,dqn,0.0,0,9.83,1.0000,119.4700,-3703.6250
3051.0,dqn,0.0,0,9.67,1.0000,118.9600,-3705.3500
3052.0,dqn,0.0,0,10.00,1.0000,120.6900,-3707.1000
3053.0,dqn,0.0,0,10.00,1.0000,121.4800,-3708.8500
3054.0,dqn,0.0,0,10.17,1.0000,122.3650,-3710.6125
3055.0,dqn,0.0,0,10.17,1.0000,123.2550,-3712.3750
3056.0,dqn,0.0,0,10.17,1.0000,124.1500,-3714.1375
3057.0,dqn,0.0,0,10.17,1.0000,125.0450,-3715.9000
3058.0,dqn,0.0,0,10.17,1.0000,125.9400,-3717.6625
3059.0,dqn,0.0,0,10.17,1.0000,126.8350,-3719.4250
3060.0,dqn,0.0,0,10.17,1.0000,127.7300,-3721.1875
3061.0,dqn,0.0,0,10.00,1.0000,127.5800,-3722.9375
3062.0,dqn,0.0,0,10.00,1.0000,127.4200,-3724.6875
3063.0,dqn,0.0,0,10.00,1.0000,127.6600,-3726.4375
3064.0,dqn,0.0,0,10.00,1.0000,128.5250,-3728.1875
3065.0,dqn,0.0,0,10.00,1.0000,129.3900,-3729.9375
3066.0,dqn,0.0,0,10.00,1.0000,130.2550,-3731.6875
3067.0,dqn,0.0,0,10.17,1.0000,131.1250,-3733.4500
3068.0,dqn,0.0,0,10.17,1.0000,132.0000,-3735.2125
3069.0,dqn,0.0,0,10.17,1.0000,132.8800,-3736.9750
3070.0,dqn,0.0,0,10.17,1.0000,133.7600,-3738.7375
3071.0,dqn,0.0,0,10.17,1.0000,134.6400,-3740.5000
3072.0,dqn,0.0,0,10.17,1.0000,135.5200,-3742.2625
3073.0,dqn,0.0,0,10.33,1.0000,135.3250,-3744.0375
3074.0,dqn,0.0,0,10.17,1.0000,135.1550,-3745.8000
3075.0,dqn,0.0,0,10.17,1.0000,134.9700,-3747.5625
3076.0,dqn,0.0,0,10.17,1.0000,135.8350,-3749.3250
3077.0,dqn,0.0,0,10.17,1.0000,136.7000,-3751.0875
3078.0,dqn,0.0,0,10.17,1.0000,139.7000,-3752.8500
3079.0,dqn,0.0,0,10.17,1.0000,142.3450,-3754.6125
3080.0,dqn,0.0,0,10.17,1.0000,145.4050,-3756.3750
3081.0,dqn,0.0,0,10.17,1.0000,147.4000,-3758.1375
3082.0,dqn,0.0,0,10.17,1.0000,149.4400,-3759.9000
3083.0,dqn,0.0,0,10.17,1.0000,151.4600,-3761.6625
3084.0,dqn,0.0,0,10.17,1.0000,152.3700,-3763.4250
3085.0,dqn,0.0,0,10.33,1.0000,152.1550,-3765.2000
3086.0,dqn,0.0,0,10.17,1.0000,151.9000,-3766.9625
3087.0,dqn,0.0,0,10.17,1.0000,151.6700,-3768.7250
3088.0,dqn,0.0,0,10.17,1.0000,152.5650,-3770.4875
3089.0,dqn,0.0,0,10.17,1.0000,154.6000,-3772.2500
3090.0,dqn,0.0,0,10.17,1.0000,156.6800,-3774.0125
3091.0,dqn,0.0,0,10.17,1.0000,158.7400,-3775.7750
3092.0,dqn,0.0,0,10.17,1.0000,159.6500,-3777.5375
3093.0,dqn,0.0,0,10.17,1.0000,160.5600,-3779.3000
3094.0,dqn,0.0,0,10.17,1.0000,161.4700,-3781.0625
3095.0,dqn,0.0,0,10.17,1.0000,162.3800,-3782.8250
3096.0,dqn,0.0,0,10.25,1.0000,163.2950,-3784.5937
3097.0,dqn,0.0,0,10.33,1.0000,163.0300,-3786.3687
3098.0,dqn,0.0,0,10.25,1.0000,162.7300,-3788.1375
3099.0,dqn,0.0,0,10.25,1.0000,162.4550,-3789.9062
3100.0,dqn,0.0,0,10.25,1.0000,163.3650,-3791.6750
3101.0,dqn,0.0,0,10.25,1.0000,164.2750,-3793.4437
3102.0,dqn,0.0,0,10.25,1.0000,165.1850,-3795.2125
3103.0,dqn,0.0,0,10.25,1.0000,167.3050,-3796.9812
3104.0,dqn,0.0,0,10.42,1.0000,169.4750,-3798.7625
3105.0,dqn,0.0,0,10.42,1.0000,171.6300,-3800.5437
3106.0,dqn,0.0,0,10.42,1.0000,172.5700,-3802.3250
3107.0,dqn,0.0,0,10.42,1.0000,173.5100,-3804.1062
3108.0,dqn,0.0,0,10.42,1.0000,174.4500,-3805.8875
3109.0,dqn,0.0,0,10.75,1.0000,174.1500,-3807.6937
3110.0,dqn,0.0,0,10.58,1.0000,173.8150,-3809.4875
3111.0,dqn,0.0,0,10.58,1.0000,173.5100,-3811.2812
3112.0,dqn,0.0,0,10.58,1.0000,174.4500,-3813.0750
3113.0,dqn,0.0,0,10.58,1.0000,175.3900,-3814.8687
3114.0,dqn,0.0,0,10.58,1.0000,176.3300,-3816.6625
3115.0,dqn,0.0,0,10.58,1.0000,177.2700,-3818.4562
3116.0,dqn,0.0,0,10.58,1.0000,178.2100,-3820.2500
3117.0,dqn,0.0,0,10.58,1.0000,179.1500,-3822.0437
3118.0,dqn,0.0,0,10.58,1.0000,180.0900,-3823.8375
3119.0,dqn,0.0,0,10.58,1.0000,181.0300,-3825.6312
3120.0,dqn,0.0,0,10.58,1.0000,181.9700,-3827.4250
3121.0,dqn,0.0,0,10.92,1.0000,181.6200,-3829.2437
3122.0,dqn,0.0,0,10.75,1.0000,181.2700,-3831.0500
3123.0,dqn,0.0,0,10.75,1.0000,181.3300,-3832.8562
3124.0,dqn,0.0,0,10.75,1.0000,182.2700,-3834.6625
3125.0,dqn,0.0,0,10.75,1.0000,183.2100,-3836.4687
3126.0,dqn,0.0,0,10.75,1.0000,184.1500,-3838.2750
3127.0,dqn,0.0,0,10.58,1.0000,184.9950,-3840.0687
3128.0,dqn,0.0,0,10.58,1.0000,185.8350,-3841.8625
3129.0,dqn,0.0,0,10.58,1.0000,186.6700,-3843.6562
3130.0,dqn,0.0,0,10.58,1.0000,188.5150,-3845.4500
3131.0,dqn,0.0,0,10.58,1.0000,190.7850,-3847.2437
3132.0,dqn,0.0,0,10.58,1.0000,193.0700,-3849.0375
3133.0,dqn,0.0,0,10.75,1.0000,192.6550,-3850.8437
3134.0,dqn,0.0,0,10.75,1.0000,192.2400,-3852.6500
3135.0,dqn,0.0,0,10.75,1.0000,192.2350,-3854.4562
3136.0,dqn,0.0,0,10.75,1.0000,193.1750,-3856.2625
3137.0,dqn,0.0,0,10.58,1.0000,192.6100,-3858.0562
3138.0,dqn,0.0,0,10.42,1.0000,190.6200,-3859.8375
3139.0,dqn,0.0,0,10.25,1.0000,189.2150,-3861.6062
3140.0,dqn,0.0,0,10.25,1.0000,187.8000,-3863.3750
3141.0,dqn,0.0,0,10.08,1.0000,187.6050,-3865.1312
3142.0,dqn,0.0,0,10.25,1.0000,188.3150,-3866.9000
3143.0,dqn,0.0,0,10.42,1.0000,189.0300,-3868.6812
3144.0,dqn,0.0,0,10.25,1.0000,189.4250,-3870.4500
3145.0,dqn,0.0,0,10.08,1.0000,186.4350,-3872.2062
3146.0,dqn,0.0,0,9.92,1.0000,181.9300,-3873.9500
3147.0,dqn,0.0,0,9.75,1.0000,177.3050,-3875.6812
3148.0,dqn,0.0,0,9.25,1.0000,174.9650,-3877.3750
3149.0,dqn,0.0,0,9.08,1.0000,172.6150,-3879.0562
3150.0,dqn,0.0,0,9.25,1.0000,170.2650,-3880.7500
3151.0,dqn,0.0,0,9.08,1.0000,166.6250,-3882.4312
3152.0,dqn,0.0,0,8.75,1.0000,162.9650,-3884.0875
3153.0,dqn,0.0,0,8.58,1.0000,160.7750,-3885.7312
3154.0,dqn,0.0,0,8.33,1.0000,158.5100,-3887.3562
3155.0,dqn,0.0,0,8.00,1.0000,154.7850,-3888.9562
3156.0,dqn,0.0,0,8.00,1.0000,149.5600,-3890.5562
3157.0,dqn,0.0,0,7.83,1.0000,146.3700,-3892.1437
3158.0,dqn,0.0,0,8.17,1.0000,143.2000,-3893.7562
3159.0,dqn,0.0,0,8.50,1.0000,141.5100,-3895.3937
3160.0,dqn,0.0,0,8.75,1.0000,140.7650,-3897.0500
3161.0,dqn,0.0,0,9.00,1.0000,138.5300,-3898.7250
3162.0,dqn,0.0,0,9.08,1.0000,136.3200,-3900.4062
3163.0,dqn,0.0,0,9.00,1.0000,135.6150,-3902.0812
3164.0,dqn,0.0,0,9.08,1.0000,133.6700,-3903.7625
3165.0,dqn,0.0,0,9.08,1.0000,131.7200,-3905.4437
3166.0,dqn,0.0,0,9.42,1.0000,131.2600,-3907.1500
3167.0,dqn,0.0,0,9.67,1.0000,132.0600,-3908.8750
3168.0,dqn,0.0,0,9.83,1.0000,132.8800,-3910.6125
3169.0,dqn,0.0,0,10.00,1.0000,133.7100,-3912.3625
3170.0,dqn,0.0,0,10.08,1.0000,133.0250,-3914.1187
3171.0,dqn,0.0,0,10.25,1.0000,132.3500,-3915.8875
3172.0,dqn,0.0,0,10.58,1.0000,133.2250,-3917.6812
3173.0,dqn,0.0,0,10.58,1.0000,134.1200,-3919.4750
3174.0,dqn,0.0,0,10.58,1.0000,135.0300,-3921.2687
3175.0,dqn,0.0,0,10.58,1.0000,135.9400,-3923.0625
3176.0,dqn,0.0,0,10.58,1.0000,136.8500,-3924.8562
3177.0,dqn,0.0,0,10.58,1.0000,137.7600,-3926.6500
3178.0,dqn,0.0,0,10.58,1.0000,138.6700,-3928.4437
3179.0,dqn,0.0,0,10.58,1.0000,139.5800,-3930.2375
3180.0,dqn,0.0,0,10.58,1.0000,140.4900,-3932.0312
3181.0,dqn,0.0,0,10.67,1.0000,140.2650,-3933.8312
3182.0,dqn,0.0,0,10.67,1.0000,141.1250,-3935.6312
3183.0,dqn,0.0,0,10.67,1.0000,141.9700,-3937.4312
3184.0,dqn,0.0,0,10.83,1.0000,142.8850,-3939.2437
3185.0,dqn,0.0,0,10.83,1.0000,143.8050,-3941.0562
3186.0,dqn,0.0,0,10.33,1.0000,144.4350,-3942.8312
3187.0,dqn,0.0,0,10.33,1.0000,145.0500,-3944.6062
3188.0,dqn,0.0,0,10.33,1.0000,145.6500,-3946.3812
3189.0,dqn,0.0,0,10.33,1.0000,146.5300,-3948.1562
3190.0,dqn,0.0,0,10.42,1.0000,147.4100,-3949.9375
3191.0,dqn,0.0,0,10.42,1.0000,148.2400,-3951.7187
3192.0,dqn,0.0,0,10.42,1.0000,149.0700,-3953.5000
3193.0,dqn,0.0,0,10.42,1.0000,148.2500,-3955.2812
3194.0,dqn,0.0,0,10.25,1.0000,148.3950,-3957.0500
3195.0,dqn,0.0,0,10.42,1.0000,149.1200,-3958.8312
3196.0,dqn,0.0,0,10.00,1.0000,149.6600,-3960.5812
3197.0,dqn,0.0,0,10.00,1.0000,150.1900,-3962.3312
3198.0,dqn,0.0,0,10.00,1.0000,150.8550,-3964.0812
3199.0,dqn,0.0,0,10.00,1.0000,152.4100,-3965.8312
3200.0,dqn,0.0,0,10.00,1.0000,153.2400,-3967.5812
3201.0,dqn,0.0,0,10.00,1.0000,154.0700,-3969.3312
3202.0,dqn,0.0,0,10.17,1.0000,154.9050,-3971.0937
3203.0,dqn,0.0,0,10.17,1.0000,155.7450,-3972.8562
3204.0,dqn,0.0,0,10.17,1.0000,156.5900,-3974.6187
3205.0,dqn,0.0,0,10.17,1.0000,155.1700,-3976.3812
3206.0,dqn,0.0,0,10.08,1.0000,152.8200,-3978.1375
3207.0,dqn,0.0,0,10.17,1.0000,150.0550,-3979.9000
3208.0,dqn,0.0,0,10.25,1.0000,149.2400,-3981.6687
3209.0,dqn,0.0,0,10.25,1.0000,149.1400,-3983.4375
3210.0,dqn,0.0,0,10.25,1.0000,150.7450,-3985.2062
3211.0,dqn,0.0,0,10.25,1.0000,151.5800,-3986.9750
3212.0,dqn,0.0,0,10.33,1.0000,152.4200,-3988.7500
3213.0,dqn,0.0,0,10.33,1.0000,153.2650,-3990.5250
3214.0,dqn,0.0,0,10.33,1.0000,154.1150,-3992.3000
3215.0,dqn,0.0,0,10.33,1.0000,156.7100,-3994.0750
3216.0,dqn,0.0,0,10.25,1.0000,157.7600,-3995.8437
3217.0,dqn,0.0,0,10.33,1.0000,158.8100,-3997.6187
3218.0,dqn,0.0,0,10.42,1.0000,159.6350,-3999.4000
3219.0,dqn,0.0,0,10.75,1.0000,160.5200,-4001.2062
3220.0,dqn,0.0,0,10.83,1.0000,161.4250,-4003.0187
3221.0,dqn,0.0,0,10.83,1.0000,162.3450,-4004.8312
3222.0,dqn,0.0,0,11.00,1.0000,163.2750,-4006.6562
3223.0,dqn,0.0,0,11.00,1.0000,164.2100,-4008.4812
3224.0,dqn,0.0,0,11.00,1.0000,165.1450,-4010.3062
3225.0,dqn,0.0,0,11.00,1.0000,166.0800,-4012.1312
3226.0,dqn,0.0,0,11.00,1.0000,167.0150,-4013.9562
3227.0,dqn,0.0,0,11.17,1.0000,167.9550,-4015.7937
3228.0,dqn,0.0,0,11.25,1.0000,168.9050,-4017.6375
3229.0,dqn,0.0,0,11.25,1.0000,169.5550,-4019.4812
3230.0,dqn,0.0,0,11.17,1.0000,170.1800,-4021.3187
3231.0,dqn,0.0,0,11.25,1.0000,169.3000,-4023.1625
3232.0,dqn,0.0,0,11.25,1.0000,170.2400,-4025.0062
3233.0,dqn,0.0,0,11.25,1.0000,171.1850,-4026.8500
3234.0,dqn,0.0,0,11.25,1.0000,172.1300,-4028.6937
3235.0,dqn,0.0,0,11.25,1.0000,173.0750,-4030.5375
3236.0,dqn,0.0,0,11.08,1.0000,172.5150,-4032.3687
3237.0,dqn,0.0,0,10.75,1.0000,168.9400,-4034.1750
3238.0,dqn,0.0,0,10.67,1.0000,164.2700,-4035.9750
3239.0,dqn,0.0,0,10.50,1.0000,159.6000,-4037.7625
3240.0,dqn,0.0,0,10.50,1.0000,159.3950,-4039.5500
3241.0,dqn,0.0,0,9.25,1.0000,154.8900,-4041.2437
3242.0,dqn,0.0,0,8.83,1.0000,146.8600,-4042.9062
3243.0,dqn,0.0,0,8.50,1.0000,138.3200,-4044.5437
3244.0,dqn,0.0,0,8.33,1.0000,132.3300,-4046.1687
3245.0,dqn,0.0,0,8.17,1.0000,126.6350,-4047.7812
3246.0,dqn,0.0,0,8.50,1.0000,125.1750,-4049.4187
3247.0,dqn,0.0,0,8.67,1.0000,124.6050,-4051.0687
3248.0,dqn,0.0,0,8.83,1.0000,125.3350,-4052.7312
